"","seed","Group","chem","beta_grlasso","mean","se","number_nonzero"
"242",14,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"243",14,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"244",14,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"245",14,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"246",14,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"247",14,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"248",14,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"249",14,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"250",14,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"251",14,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"252",14,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"253",15,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"254",15,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"255",15,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"256",15,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"257",15,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"258",15,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"259",15,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"260",15,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"261",15,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"262",15,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"263",15,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"264",15,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"265",15,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"266",15,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"267",15,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"268",15,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"269",15,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"270",15,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"271",16,"Non-Dioxin-like PCBs","PCB 74",6.48727247040976e-05,0.000181262172081234,1.30532765487184e-05,78
"272",16,"Non-Dioxin-like PCBs","PCB 99",0.000469516343212,0.00107928128646878,7.23523731326087e-05,78
"273",16,"mPFD","PCB 118",0.00446844151406601,0.0046415597899494,6.55826534929737e-05,100
"274",16,"Non-Dioxin-like PCBs","PCB 138",-0.00156906419342847,-0.00374168484864306,0.000253852135683863,78
"275",16,"Non-Dioxin-like PCBs","PCB 153",0.00362516930759876,0.00890153338642284,0.000610580118202365,78
"276",16,"Non-Dioxin-like PCBs","PCB 170",0.00125970643139604,0.00303441586840586,0.00020668522545227,78
"277",16,"Non-Dioxin-like PCBs","PCB 180",-0.00283197705459433,-0.00707348179008405,0.000488504606554016,78
"278",16,"Non-Dioxin-like PCBs","PCB 187",-0.000328467078647831,-0.000917533377483401,6.59315886681054e-05,78
"279",16,"mPFD","1,2,3,6,7,8-hxcdd",-0.00478796886819388,-0.00525040054209483,9.20177675697431e-05,100
"280",16,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00269270622587902,0.00303660696260474,6.32132075376679e-05,100
"281",16,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00892397903995348,-0.00994166257707232,0.000192940146059443,100
"282",16,"mPFD","2,3,4,7,8-pncdf",0.0121498876784447,0.0135229931658582,0.000259385431478736,100
"283",16,"mPFD","1,2,3,4,7,8-hxcdf",0.0035457070925763,0.00408789296657312,8.98083006429469e-05,100
"284",16,"mPFD","1,2,3,6,7,8-hxcdf",-0.0063490195062798,-0.00705401224384174,0.000134115568554311,100
"285",16,"mPFD","1,2,3,4,6,7,8-hxcdf",0.0074544323464983,0.00822580870517488,0.000149502519370788,100
"286",16,"Non-Ortho PCBs","PCB 126",0.0118912007000378,0.0119720728355396,2.48776838849193e-05,100
"287",16,"Non-Ortho PCBs","PCB 169",0.00822619049976781,0.00847330828458077,4.89476066124562e-05,100
"288",16,"Non-Dioxin-like PCBs","PCB 194",-0.000186896260014544,-0.000315429532814393,1.88627552046062e-05,78
"289",17,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"290",17,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"291",17,"mPFD","PCB 118",0.00330779170052454,0.0046415597899494,6.55826534929737e-05,100
"292",17,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"293",17,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"294",17,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"295",17,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"296",17,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"297",17,"mPFD","1,2,3,6,7,8-hxcdd",-0.00353351381100382,-0.00525040054209483,9.20177675697431e-05,100
"298",17,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00186024986118643,0.00303660696260474,6.32132075376679e-05,100
"299",17,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00634712470102471,-0.00994166257707232,0.000192940146059443,100
"300",17,"mPFD","2,3,4,7,8-pncdf",0.00870307136234818,0.0135229931658582,0.000259385431478736,100
"301",17,"mPFD","1,2,3,4,7,8-hxcdf",0.00248187422691008,0.00408789296657312,8.98083006429469e-05,100
"302",17,"mPFD","1,2,3,6,7,8-hxcdf",-0.0045590483983508,-0.00705401224384174,0.000134115568554311,100
"303",17,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00544473197059313,0.00822580870517488,0.000149502519370788,100
"304",17,"Non-Ortho PCBs","PCB 126",0.0114933882395112,0.0119720728355396,2.48776838849193e-05,100
"305",17,"Non-Ortho PCBs","PCB 169",0.00755932895654803,0.00847330828458077,4.89476066124562e-05,100
"306",17,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"307",18,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"308",18,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"309",18,"mPFD","PCB 118",0.00403088058251331,0.0046415597899494,6.55826534929737e-05,100
"310",18,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"311",18,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"312",18,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"313",18,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"314",18,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"315",18,"mPFD","1,2,3,6,7,8-hxcdd",-0.0042239282570063,-0.00525040054209483,9.20177675697431e-05,100
"316",18,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00230701124935486,0.00303660696260474,6.32132075376679e-05,100
"317",18,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00774868321964636,-0.00994166257707232,0.000192940146059443,100
"318",18,"mPFD","2,3,4,7,8-pncdf",0.0105674862053554,0.0135229931658582,0.000259385431478736,100
"319",18,"mPFD","1,2,3,4,7,8-hxcdf",0.00302155106711031,0.00408789296657312,8.98083006429469e-05,100
"320",18,"mPFD","1,2,3,6,7,8-hxcdf",-0.00553011554054051,-0.00705401224384174,0.000134115568554311,100
"321",18,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00653974705004237,0.00822580870517488,0.000149502519370788,100
"322",18,"Non-Ortho PCBs","PCB 126",0.0117617588492593,0.0119720728355396,2.48776838849193e-05,100
"323",18,"Non-Ortho PCBs","PCB 169",0.00795738879317571,0.00847330828458077,4.89476066124562e-05,100
"324",18,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"325",19,"Non-Dioxin-like PCBs","PCB 74",0.00033488198690576,0.000181262172081234,1.30532765487184e-05,78
"326",19,"Non-Dioxin-like PCBs","PCB 99",0.00188491755332414,0.00107928128646878,7.23523731326087e-05,78
"327",19,"mPFD","PCB 118",0.00516148434778079,0.0046415597899494,6.55826534929737e-05,100
"328",19,"Non-Dioxin-like PCBs","PCB 138",-0.00660221958850535,-0.00374168484864306,0.000253852135683863,78
"329",19,"Non-Dioxin-like PCBs","PCB 153",0.0158481440470826,0.00890153338642284,0.000610580118202365,78
"330",19,"Non-Dioxin-like PCBs","PCB 170",0.00537155348885401,0.00303441586840586,0.00020668522545227,78
"331",19,"Non-Dioxin-like PCBs","PCB 180",-0.0126611484838591,-0.00707348179008405,0.000488504606554016,78
"332",19,"Non-Dioxin-like PCBs","PCB 187",-0.00169322460237307,-0.000917533377483401,6.59315886681054e-05,78
"333",19,"mPFD","1,2,3,6,7,8-hxcdd",-0.0061404117796678,-0.00525040054209483,9.20177675697431e-05,100
"334",19,"mPFD","1,2,3,4,6,7,8-hpcdd",0.0036677560308256,0.00303660696260474,6.32132075376679e-05,100
"335",19,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0118464507093906,-0.00994166257707232,0.000192940146059443,100
"336",19,"mPFD","2,3,4,7,8-pncdf",0.0160830566061233,0.0135229931658582,0.000259385431478736,100
"337",19,"mPFD","1,2,3,4,7,8-hxcdf",0.00501944169631928,0.00408789296657312,8.98083006429469e-05,100
"338",19,"mPFD","1,2,3,6,7,8-hxcdf",-0.00837431917732955,-0.00705401224384174,0.000134115568554311,100
"339",19,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00968576211936477,0.00822580870517488,0.000149502519370788,100
"340",19,"Non-Ortho PCBs","PCB 126",0.0121881110660752,0.0119720728355396,2.48776838849193e-05,100
"341",19,"Non-Ortho PCBs","PCB 169",0.00896080969191382,0.00847330828458077,4.89476066124562e-05,100
"342",19,"Non-Dioxin-like PCBs","PCB 194",-0.000486229910879615,-0.000315429532814393,1.88627552046062e-05,78
"343",20,"Non-Dioxin-like PCBs","PCB 74",0.000152805931244973,0.000181262172081234,1.30532765487184e-05,78
"344",20,"Non-Dioxin-like PCBs","PCB 99",0.00100883671985397,0.00107928128646878,7.23523731326087e-05,78
"345",20,"mPFD","PCB 118",0.00476041056170525,0.0046415597899494,6.55826534929737e-05,100
"346",20,"Non-Dioxin-like PCBs","PCB 138",-0.00343660945626002,-0.00374168484864306,0.000253852135683863,78
"347",20,"Non-Dioxin-like PCBs","PCB 153",0.0080475089415052,0.00890153338642284,0.000610580118202365,78
"348",20,"Non-Dioxin-like PCBs","PCB 170",0.00277125327705906,0.00303441586840586,0.00020668522545227,78
"349",20,"Non-Dioxin-like PCBs","PCB 180",-0.00633318506543568,-0.00707348179008405,0.000488504606554016,78
"350",20,"Non-Dioxin-like PCBs","PCB 187",-0.00077538214183204,-0.000917533377483401,6.59315886681054e-05,78
"351",20,"mPFD","1,2,3,6,7,8-hxcdd",-0.00528330746148828,-0.00525040054209483,9.20177675697431e-05,100
"352",20,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00304227986513147,0.00303660696260474,6.32132075376679e-05,100
"353",20,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00997584225808041,-0.00994166257707232,0.000192940146059443,100
"354",20,"mPFD","2,3,4,7,8-pncdf",0.0135713589159413,0.0135229931658582,0.000259385431478736,100
"355",20,"mPFD","1,2,3,4,7,8-hxcdf",0.00405766331437628,0.00408789296657312,8.98083006429469e-05,100
"356",20,"mPFD","1,2,3,6,7,8-hxcdf",-0.00708201443845581,-0.00705401224384174,0.000134115568554311,100
"357",20,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00826759345319918,0.00822580870517488,0.000149502519370788,100
"358",20,"Non-Ortho PCBs","PCB 126",0.0119886716629534,0.0119720728355396,2.48776838849193e-05,100
"359",20,"Non-Ortho PCBs","PCB 169",0.00846491252106052,0.00847330828458077,4.89476066124562e-05,100
"360",20,"Non-Dioxin-like PCBs","PCB 194",-0.000353427978635889,-0.000315429532814393,1.88627552046062e-05,78
"361",21,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"362",21,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"363",21,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"364",21,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"365",21,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"366",21,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"367",21,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"368",21,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"369",21,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"370",21,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"371",21,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"372",21,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"373",21,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"374",21,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"375",21,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"376",21,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"377",21,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"378",21,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"379",22,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"380",22,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"381",22,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"382",22,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"383",22,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"384",22,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"385",22,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"386",22,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"387",22,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"388",22,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"389",22,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"390",22,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"391",22,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"392",22,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"393",22,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"394",22,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"395",22,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"396",22,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"397",23,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"398",23,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"399",23,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"400",23,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"401",23,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"402",23,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"403",23,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"404",23,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"405",23,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"406",23,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"407",23,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
"408",23,"mPFD","2,3,4,7,8-pncdf",0.0148801272143956,0.0135229931658582,0.000259385431478736,100
"409",23,"mPFD","1,2,3,4,7,8-hxcdf",0.00454948909673213,0.00408789296657312,8.98083006429469e-05,100
"410",23,"mPFD","1,2,3,6,7,8-hxcdf",-0.00775574687337813,-0.00705401224384174,0.000134115568554311,100
"411",23,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00900916018300432,0.00822580870517488,0.000149502519370788,100
"412",23,"Non-Ortho PCBs","PCB 126",0.0120880223950179,0.0119720728355396,2.48776838849193e-05,100
"413",23,"Non-Ortho PCBs","PCB 169",0.00870972701576318,0.00847330828458077,4.89476066124562e-05,100
"414",23,"Non-Dioxin-like PCBs","PCB 194",-0.000447905990403308,-0.000315429532814393,1.88627552046062e-05,78
"415",24,"Non-Dioxin-like PCBs","PCB 74",0,0.000181262172081234,1.30532765487184e-05,78
"416",24,"Non-Dioxin-like PCBs","PCB 99",0,0.00107928128646878,7.23523731326087e-05,78
"417",24,"mPFD","PCB 118",0.00403088058251331,0.0046415597899494,6.55826534929737e-05,100
"418",24,"Non-Dioxin-like PCBs","PCB 138",0,-0.00374168484864306,0.000253852135683863,78
"419",24,"Non-Dioxin-like PCBs","PCB 153",0,0.00890153338642284,0.000610580118202365,78
"420",24,"Non-Dioxin-like PCBs","PCB 170",0,0.00303441586840586,0.00020668522545227,78
"421",24,"Non-Dioxin-like PCBs","PCB 180",0,-0.00707348179008405,0.000488504606554016,78
"422",24,"Non-Dioxin-like PCBs","PCB 187",0,-0.000917533377483401,6.59315886681054e-05,78
"423",24,"mPFD","1,2,3,6,7,8-hxcdd",-0.0042239282570063,-0.00525040054209483,9.20177675697431e-05,100
"424",24,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00230701124935486,0.00303660696260474,6.32132075376679e-05,100
"425",24,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00774868321964636,-0.00994166257707232,0.000192940146059443,100
"426",24,"mPFD","2,3,4,7,8-pncdf",0.0105674862053554,0.0135229931658582,0.000259385431478736,100
"427",24,"mPFD","1,2,3,4,7,8-hxcdf",0.00302155106711031,0.00408789296657312,8.98083006429469e-05,100
"428",24,"mPFD","1,2,3,6,7,8-hxcdf",-0.00553011554054051,-0.00705401224384174,0.000134115568554311,100
"429",24,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00653974705004237,0.00822580870517488,0.000149502519370788,100
"430",24,"Non-Ortho PCBs","PCB 126",0.0117617588492593,0.0119720728355396,2.48776838849193e-05,100
"431",24,"Non-Ortho PCBs","PCB 169",0.00795738879317571,0.00847330828458077,4.89476066124562e-05,100
"432",24,"Non-Dioxin-like PCBs","PCB 194",0,-0.000315429532814393,1.88627552046062e-05,78
"433",25,"Non-Dioxin-like PCBs","PCB 74",0.000243115528072606,0.000181262172081234,1.30532765487184e-05,78
"434",25,"Non-Dioxin-like PCBs","PCB 99",0.00147645217598562,0.00107928128646878,7.23523731326087e-05,78
"435",25,"mPFD","PCB 118",0.00498773506385709,0.0046415597899494,6.55826534929737e-05,100
"436",25,"Non-Dioxin-like PCBs","PCB 138",-0.00510847004724714,-0.00374168484864306,0.000253852135683863,78
"437",25,"Non-Dioxin-like PCBs","PCB 153",0.0121158576788589,0.00890153338642284,0.000610580118202365,78
"438",25,"Non-Dioxin-like PCBs","PCB 170",0.00413774461810692,0.00303441586840586,0.00020668522545227,78
"439",25,"Non-Dioxin-like PCBs","PCB 180",-0.00960636342237447,-0.00707348179008405,0.000488504606554016,78
"440",25,"Non-Dioxin-like PCBs","PCB 187",-0.00123295990830094,-0.000917533377483401,6.59315886681054e-05,78
"441",25,"mPFD","1,2,3,6,7,8-hxcdd",-0.0057323512612502,-0.00525040054209483,9.20177675697431e-05,100
"442",25,"mPFD","1,2,3,4,6,7,8-hpcdd",0.00336729807024919,0.00303660696260474,6.32132075376679e-05,100
"443",25,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0109482867754322,-0.00994166257707232,0.000192940146059443,100
